#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 02 03 07 45 230 10.8 14.9 99.00 99.00 99.00 999 9999.0 999.0 999.0  -4.5 99.0 99.00
2023 02 03 08 00 240 10.8 14.9 99.00 99.00 99.00 999 9999.0 999.0 999.0  -4.6 99.0 99.00
2023 02 03 08 30 240  9.8 13.4 99.00 99.00 99.00 999 9999.0 999.0 999.0  -4.5 99.0 99.00
2023 02 03 09 45 280 10.3 17.0 99.00 99.00 99.00 999 9999.0 999.0 999.0  -5.2 99.0 99.00
2023 02 03 10 15 300 13.4 18.5 99.00 99.00 99.00 999 9999.0 999.0 999.0  -7.9 99.0 99.00
2023 02 03 10 45 290 14.4 20.6 99.00 99.00 99.00 999 9999.0 999.0 999.0  -9.4 99.0 99.00
2023 02 03 11 15 290 12.9 18.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 -10.2 99.0 99.00
2023 02 03 11 45 290 13.9 19.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 -10.4 99.0 99.00
2023 02 03 12 15 290 12.4 18.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 -11.7 99.0 99.00
2023 02 03 12 45 300 10.8 14.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 -11.2 99.0 99.00
2023 02 03 13 15 310 11.3 17.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 -11.1 99.0 99.00
2023 02 03 13 45 300 12.4 19.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 -12.9 99.0 99.00
2023 02 03 14 15 300 13.4 19.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 -12.8 99.0 99.00
2023 02 03 14 45 310 11.3 16.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 -13.6 99.0 99.00
2023 02 03 15 15 300 10.3 17.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 -13.7 99.0 99.00
2023 02 03 15 45 280 11.8 21.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 -13.1 99.0 99.00
2023 02 03 16 15 290 11.8 17.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 -13.7 99.0 99.00
2023 02 03 16 45 310 10.3 17.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 -13.7 99.0 99.00
2023 02 03 17 00 300 13.4 19.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 -13.6 99.0 99.00
2023 02 03 17 45 290 10.8 17.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 -14.2 99.0 99.00
2023 02 03 18 15 290 12.9 18.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 -13.5 99.0 99.00
2023 02 03 18 30 290 12.9 21.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 -13.6 99.0 99.00
2023 02 03 19 15 270 12.9 22.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 -14.5 99.0 99.00
2023 02 03 19 30 270 11.3 20.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 -14.3 99.0 99.00
2023 02 03 20 00 290 12.9 20.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 -14.1 99.0 99.00
2023 02 03 20 45 280 13.4 20.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 -14.9 99.0 99.00
2023 02 03 21 00 290 12.4 20.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 -14.8 99.0 99.00
2023 02 03 21 45 280 12.9 20.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 -15.4 99.0 99.00
2023 02 03 22 15 270 12.9 25.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 -15.0 99.0 99.00
2023 02 03 23 15 300 10.3 19.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 -14.4 99.0 99.00
2023 02 03 23 45 270 12.4 21.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 -14.6 99.0 99.00
2023 02 04 00 15 280 12.9 21.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 -15.2 99.0 99.00
2023 02 04 00 30 280 10.3 24.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 -15.3 99.0 99.00
2023 02 04 01 15 270 16.5 25.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 -16.4 99.0 99.00
2023 02 04 01 45 280  9.8 24.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 -15.6 99.0 99.00
2023 02 04 02 15 280 10.3 22.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 -15.6 99.0 99.00
2023 02 04 02 45 270 13.9 21.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 -16.7 99.0 99.00
2023 02 04 03 15 270 15.4 22.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 -16.1 99.0 99.00
2023 02 04 03 45 290  9.3 20.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 -15.3 99.0 99.00
2023 02 04 04 15 280  9.3 19.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 -14.7 99.0 99.00
2023 02 04 04 45 280  9.8 19.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 -14.6 99.0 99.00
2023 02 04 05 15 300 13.9 22.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 -15.9 99.0 99.00
2023 02 04 05 45 320 10.8 16.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 -16.0 99.0 99.00
2023 02 04 06 15 310 10.8 15.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 -17.7 99.0 99.00
2023 02 04 06 45 310 10.3 14.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 -18.7 99.0 99.00
2023 02 04 07 15 310 11.8 16.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 -18.9 99.0 99.00
2023 02 04 07 45 300 11.8 17.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 -18.3 99.0 99.00
2023 02 04 08 15 300  7.7 13.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 -18.8 99.0 99.00
2023 02 04 08 45 280  7.2 16.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 -16.5 99.0 99.00
2023 02 04 09 15 290  8.2 16.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 -18.1 99.0 99.00
2023 02 04 09 45 300  8.2 14.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 -17.5 99.0 99.00
2023 02 04 10 15 280  9.3 14.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 -19.3 99.0 99.00
2023 02 04 10 45 300  8.8 13.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 -20.3 99.0 99.00
2023 02 04 11 15 290  7.7 11.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 -19.7 99.0 99.00
2023 02 04 11 45 310  7.2 12.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 -20.6 99.0 99.00
2023 02 04 12 15 300  7.7 11.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 -20.3 99.0 99.00
2023 02 04 12 45 290  9.3 13.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 -20.0 99.0 99.00
2023 02 04 13 15 290  8.8 13.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 -20.2 99.0 99.00
2023 02 04 13 45 290  8.8 12.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 -19.8 99.0 99.00
2023 02 04 14 15 280  7.7 11.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 -20.1 99.0 99.00
2023 02 04 14 45 280  6.2  9.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 -20.6 99.0 99.00
2023 02 04 15 15 290  5.7  9.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 -20.8 99.0 99.00
2023 02 04 15 45 290  5.7  9.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 -21.2 99.0 99.00
2023 02 04 16 15 300  5.1  8.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 -21.7 99.0 99.00
2023 02 04 16 45 280  4.1  9.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 -21.1 99.0 99.00
2023 02 04 17 15 300  3.6  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 -21.4 99.0 99.00
2023 02 04 17 45 260  3.6  7.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 -21.4 99.0 99.00
2023 02 04 18 15 280  4.6  7.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 -21.5 99.0 99.00
2023 02 04 19 15 290  3.6  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 -20.4 99.0 99.00
2023 02 04 19 45 270  3.1  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 -20.6 99.0 99.00
2023 02 04 20 00 220  3.6  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 -18.9 99.0 99.00
2023 02 04 21 15 210  3.6  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 -18.7 99.0 99.00
2023 02 04 21 30 210  3.6  6.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 -17.8 99.0 99.00
2023 02 04 22 00 180  4.1  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 -18.5 99.0 99.00
2023 02 04 22 45 170  3.6  6.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 -18.4 99.0 99.00
2023 02 04 23 15 170  5.1  7.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 -17.1 99.0 99.00
2023 02 04 23 30 160  5.7  7.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 -16.4 99.0 99.00
2023 02 05 00 15 170  6.2  7.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 -14.0 99.0 99.00
2023 02 05 00 45 170  4.6  6.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 -13.6 99.0 99.00
2023 02 05 01 15 150  3.6  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 -13.3 99.0 99.00
2023 02 05 01 45 190  3.6  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 -12.5 99.0 99.00
2023 02 05 02 15 210  4.6  7.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 -11.8 99.0 99.00
2023 02 05 02 45 210 10.8 14.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 -11.3 99.0 99.00
2023 02 05 03 15 210  9.8 13.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 -11.2 99.0 99.00
2023 02 05 03 45 210  9.3 13.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 -10.1 99.0 99.00
2023 02 05 04 15 210  8.2 10.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -9.6 99.0 99.00
2023 02 05 04 45 210  8.8 11.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -8.9 99.0 99.00
2023 02 05 05 15 210  9.8 12.4 99.00 99.00 99.00 999 9999.0 999.0 999.0  -9.2 99.0 99.00
2023 02 05 05 45 210  9.3 12.9 99.00 99.00 99.00 999 9999.0 999.0 999.0  -9.4 99.0 99.00
2023 02 05 06 15 210  8.8 12.4 99.00 99.00 99.00 999 9999.0 999.0 999.0  -8.8 99.0 99.00
2023 02 05 06 45 210  8.8 11.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -8.0 99.0 99.00
2023 02 05 07 15 210  8.8 11.3 99.00 99.00 99.00 999 9999.0 999.0 999.0  -7.4 99.0 99.00
2023 02 05 07 45 210  8.8 11.3 99.00 99.00 99.00 999 9999.0 999.0 999.0  -7.3 99.0 99.00
2023 02 05 08 15 210  8.8 10.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -7.1 99.0 99.00
2023 02 05 08 45 210  8.8 11.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -6.8 99.0 99.00
2023 02 05 09 15 210  8.8 10.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -6.6 99.0 99.00
2023 02 05 09 45 210  8.8 11.3 99.00 99.00 99.00 999 9999.0 999.0 999.0  -6.7 99.0 99.00
2023 02 05 10 15 210  8.8 11.3 99.00 99.00 99.00 999 9999.0 999.0 999.0  -6.3 99.0 99.00
2023 02 05 10 45 210  8.8 11.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -5.9 99.0 99.00
2023 02 05 11 15 210  8.2 10.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -5.8 99.0 99.00
2023 02 05 11 45 210  8.2 10.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -5.8 99.0 99.00
2023 02 05 12 15 210  7.7  9.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -5.4 99.0 99.00
2023 02 05 12 45 210  7.2  9.3 99.00 99.00 99.00 999 9999.0 999.0 999.0  -5.4 99.0 99.00
2023 02 05 13 15 210  7.2  8.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -5.3 99.0 99.00
2023 02 05 13 45 210  7.7  9.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -5.3 99.0 99.00
2023 02 05 14 15 210  6.7  9.3 99.00 99.00 99.00 999 9999.0 999.0 999.0  -5.2 99.0 99.00
2023 02 05 14 45 220  6.7  8.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -5.2 99.0 99.00
2023 02 05 15 15 220  6.7  8.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -5.2 99.0 99.00
2023 02 05 15 45 220  7.2  8.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -5.2 99.0 99.00
2023 02 05 16 15 220  5.7  7.2 99.00 99.00 99.00 999 9999.0 999.0 999.0  -4.9 99.0 99.00
2023 02 05 16 30 220  5.7  7.2 99.00 99.00 99.00 999 9999.0 999.0 999.0  -4.5 99.0 99.00
2023 02 05 17 45 250  5.1  6.2 99.00 99.00 99.00 999 9999.0 999.0 999.0  -2.8 99.0 99.00
2023 02 05 18 15 240  3.6  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  -1.9 99.0 99.00
2023 02 05 18 45 240  2.1  3.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  -1.8 99.0 99.00
2023 02 05 19 15 210  4.6  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0  -2.2 99.0 99.00
2023 02 05 19 45 210  4.6  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0  -1.8 99.0 99.00
2023 02 05 20 15 210  3.6  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0  -0.9 99.0 99.00
2023 02 05 20 45 200  4.1  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  -0.4 99.0 99.00
2023 02 05 21 45 200  2.1  3.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.2 99.0 99.00
2023 02 05 22 15 170  3.1  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.2 99.0 99.00
2023 02 05 22 45 170  3.1  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.4 99.0 99.00
2023 02 05 23 15 180  3.6  4.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.8 99.0 99.00
2023 02 05 23 45 260  2.1  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.2 99.0 99.00
2023 02 06 00 30 270  2.6  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.4 99.0 99.00
2023 02 06 01 15 220  2.1  2.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.2 99.0 99.00
2023 02 06 01 45 250  1.5  2.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.7 99.0 99.00
2023 02 06 02 15 240  1.5  2.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.6 99.0 99.00
2023 02 06 02 45 240  1.0  1.5 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.9 99.0 99.00
2023 02 06 03 15   0  0.0  0.5 99.00 99.00 99.00 999 9999.0 999.0 999.0   2.0 99.0 99.00
2023 02 06 03 45 130  1.5  2.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.5 99.0 99.00
2023 02 06 04 15 140  1.5  2.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.5 99.0 99.00
2023 02 06 05 15 340  2.1  3.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.5 99.0 99.00
2023 02 06 05 45 350  1.5  2.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.6 99.0 99.00
2023 02 06 06 15 330  3.1  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.4 99.0 99.00
2023 02 06 06 45 330  2.6  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.2 99.0 99.00
2023 02 06 07 15 350  0.5  1.0 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.2 99.0 99.00
2023 02 06 07 45 150  1.5  2.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.5 99.0 99.00
2023 02 06 08 00 160  1.0  1.5 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.7 99.0 99.00
2023 02 06 08 45 150  1.0  1.5 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.4 99.0 99.00
2023 02 06 09 15  60  1.5  2.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.6 99.0 99.00
2023 02 06 09 45  10  2.1  2.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.8 99.0 99.00
2023 02 06 10 15 360  2.1  2.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.9 99.0 99.00
2023 02 06 10 30  20  2.1  2.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.8 99.0 99.00
2023 02 06 11 15  50  3.1  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.1 99.0 99.00
2023 02 06 11 45 360  2.1  2.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.7 99.0 99.00
2023 02 06 12 15 340  2.6  3.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  -0.8 99.0 99.00
2023 02 06 12 45 340  1.5  1.5 99.00 99.00 99.00 999 9999.0 999.0 999.0  -1.0 99.0 99.00
2023 02 06 13 15 300  1.5  2.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  -0.7 99.0 99.00
2023 02 06 14 15 100  1.5  3.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.0 99.0 99.00
2023 02 06 14 45  80  1.0  2.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.4 99.0 99.00
2023 02 06 15 45 130  1.5  2.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.8 99.0 99.00
2023 02 06 16 15  20  7.2 11.3 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.5 99.0 99.00
2023 02 06 17 15 360  8.2 13.4 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.4 99.0 99.00
2023 02 06 17 45 350  9.3 12.9 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.2 99.0 99.00
2023 02 06 18 00 340 10.3 14.4 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.0 99.0 99.00
2023 02 06 18 45 330 10.8 14.9 99.00 99.00 99.00 999 9999.0 999.0 999.0  -0.2 99.0 99.00
2023 02 06 19 15 340 11.3 16.0 99.00 99.00 99.00 999 9999.0 999.0 999.0  -0.1 99.0 99.00
2023 02 06 19 30 340 10.3 14.9 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.1 99.0 99.00
2023 02 06 20 45 350 10.8 17.5 99.00 99.00 99.00 999 9999.0 999.0 999.0  -0.2 99.0 99.00
2023 02 06 21 15 350  9.3 14.4 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.0 99.0 99.00
2023 02 06 22 15 350  9.8 13.9 99.00 99.00 99.00 999 9999.0 999.0 999.0  -0.2 99.0 99.00
2023 02 06 22 45 350 10.3 14.4 99.00 99.00 99.00 999 9999.0 999.0 999.0  -0.3 99.0 99.00
2023 02 06 23 15 350  8.8 12.9 99.00 99.00 99.00 999 9999.0 999.0 999.0  -0.6 99.0 99.00
2023 02 06 23 45 340  7.7 10.3 99.00 99.00 99.00 999 9999.0 999.0 999.0  -0.6 99.0 99.00
2023 02 07 00 15 340  9.3 12.9 99.00 99.00 99.00 999 9999.0 999.0 999.0  -1.4 99.0 99.00
2023 02 07 00 45 350  8.8 11.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -1.7 99.0 99.00
2023 02 07 01 15 350  8.2 10.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -2.0 99.0 99.00
2023 02 07 01 45 340  9.8 14.4 99.00 99.00 99.00 999 9999.0 999.0 999.0  -2.0 99.0 99.00
2023 02 07 02 15 340  9.3 11.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -2.4 99.0 99.00
2023 02 07 02 45 340  8.2 12.4 99.00 99.00 99.00 999 9999.0 999.0 999.0  -2.7 99.0 99.00
2023 02 07 03 15 340  6.7 10.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -2.9 99.0 99.00
2023 02 07 03 30 340  6.2  8.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -3.2 99.0 99.00
2023 02 07 04 15 350  3.6  7.2 99.00 99.00 99.00 999 9999.0 999.0 999.0  -3.8 99.0 99.00
2023 02 07 04 45 360  5.7  8.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -4.3 99.0 99.00
2023 02 07 05 00  10  6.7  9.3 99.00 99.00 99.00 999 9999.0 999.0 999.0  -4.2 99.0 99.00
2023 02 07 06 15 340  8.2 10.3 99.00 99.00 99.00 999 9999.0 999.0 999.0  -4.5 99.0 99.00
2023 02 07 06 45 360  7.2 11.3 99.00 99.00 99.00 999 9999.0 999.0 999.0  -6.0 99.0 99.00
2023 02 07 07 15 360  7.2  9.3 99.00 99.00 99.00 999 9999.0 999.0 999.0  -8.6 99.0 99.00
2023 02 07 07 45  10  7.2  9.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 -10.2 99.0 99.00
2023 02 07 08 15  10  6.7  8.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 -10.6 99.0 99.00
2023 02 07 08 45  10  5.7  7.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 -10.0 99.0 99.00
2023 02 07 09 15 350  4.1  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 -10.4 99.0 99.00
2023 02 07 09 45 360  4.1  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 -10.0 99.0 99.00
2023 02 07 10 15  10  4.1  6.2 99.00 99.00 99.00 999 9999.0 999.0 999.0  -9.9 99.0 99.00
2023 02 07 10 45 360  4.6  6.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 -10.1 99.0 99.00
2023 02 07 11 15  10  3.1  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 -10.3 99.0 99.00
2023 02 07 11 45  20  4.6  6.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 -10.7 99.0 99.00
2023 02 07 12 15 360  4.1  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 -10.4 99.0 99.00
2023 02 07 12 30 360  4.1  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 -10.3 99.0 99.00
2023 02 07 13 15  20  5.1  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0  -9.4 99.0 99.00
2023 02 07 13 45  50  5.1  7.2 99.00 99.00 99.00 999 9999.0 999.0 999.0  -9.1 99.0 99.00
2023 02 07 14 15  60  5.1  7.2 99.00 99.00 99.00 999 9999.0 999.0 999.0  -8.6 99.0 99.00
2023 02 07 14 45  70  4.1  7.2 99.00 99.00 99.00 999 9999.0 999.0 999.0  -8.3 99.0 99.00
2023 02 07 15 15  80  5.1  7.2 99.00 99.00 99.00 999 9999.0 999.0 999.0  -7.7 99.0 99.00
2023 02 07 15 45  70  4.6  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0  -7.3 99.0 99.00
2023 02 07 16 15  70  4.1  6.2 99.00 99.00 99.00 999 9999.0 999.0 999.0  -7.0 99.0 99.00
2023 02 07 16 45  60  3.6  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0  -6.8 99.0 99.00
2023 02 07 17 15  40  2.6  4.6 99.00 99.00 99.00 999 9999.0 999.0 999.0  -6.4 99.0 99.00
2023 02 07 17 45  30  2.1  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0  -6.2 99.0 99.00
2023 02 07 18 00  50  3.1  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  -6.1 99.0 99.00
2023 02 07 18 45  80  4.1  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  -5.5 99.0 99.00
2023 02 07 19 45  70  2.6  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  -4.7 99.0 99.00
2023 02 07 21 15 180  4.6  6.2 99.00 99.00 99.00 999 9999.0 999.0 999.0  -1.9 99.0 99.00
2023 02 07 21 45 180  3.6  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0  -1.6 99.0 99.00
2023 02 07 22 15 190  3.1  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  -1.2 99.0 99.00
2023 02 07 22 45 140  3.6  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  -0.9 99.0 99.00
2023 02 07 23 15 140  3.6  4.6 99.00 99.00 99.00 999 9999.0 999.0 999.0  -0.2 99.0 99.00
2023 02 07 23 45 140  2.1  2.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.0 99.0 99.00
2023 02 08 00 15 150  3.1  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.4 99.0 99.00
2023 02 08 00 45 200  2.6  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.6 99.0 99.00
2023 02 08 01 15 210  4.1  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.0 99.0 99.00
2023 02 08 01 45 220  3.1  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.3 99.0 99.00
2023 02 08 02 15 220  5.1  7.2 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.1 99.0 99.00
2023 02 08 02 45 240  4.6  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.3 99.0 99.00
2023 02 08 03 15 200  4.6  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.3 99.0 99.00
2023 02 08 03 45 200  3.6  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.4 99.0 99.00
2023 02 08 04 15 200  3.1  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.7 99.0 99.00
2023 02 08 04 45 190  3.1  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.9 99.0 99.00
2023 02 08 05 15 190  3.6  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   2.0 99.0 99.00
2023 02 08 05 45 210  3.1  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   2.1 99.0 99.00
2023 02 08 06 15 210  3.6  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   2.0 99.0 99.00
2023 02 08 06 45 220  3.6  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.9 99.0 99.00
2023 02 08 07 15 240  3.6  4.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.9 99.0 99.00
2023 02 08 07 45 250  3.6  4.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   2.0 99.0 99.00
2023 02 08 08 15 230  4.1  4.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   2.0 99.0 99.00
2023 02 08 08 45 230  4.1  4.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.9 99.0 99.00
2023 02 08 09 15 250  4.1  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.8 99.0 99.00
2023 02 08 09 45 250  3.1  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.7 99.0 99.00
