5958-794086
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1664874000, +3.49, +20.877,    204,  +1.0,  +1.6, +136.2, +136.2,   +0.0,  235.9,  +0.8
 1664884800, +3.49, +20.095,    205,  +1.0,  +1.6, +106.4, +104.9,   +0.0,  247.8,  +0.8
 1664895600, +3.49, +20.616,    206,  +1.0,  +1.6, +134.0, +134.0,   +0.0,  239.7,  +0.8
 1664906400, +3.45, +19.834,    207,  +1.0,  +1.6, +172.5, +115.3,   +0.0,  246.5,  +0.6
 1664917200, +3.49, +19.313,    208,  +1.0,  +1.6, +106.3, +106.3,   +0.0,  247.9,  +0.8
 1664928000, +3.49, +19.573,    209,  +1.0,  +1.6, +133.2, +133.2,   +0.0,  237.8,  +0.8
 1664938800, +3.49, +19.834,    210,  +1.0,  +1.6, +112.4, +112.4,   +0.0,  248.0,  +0.8
 1664949600, +3.49, +21.137,    211,  +1.0,  +1.6, +138.3, +138.3,   +0.0,  226.7,  +0.8
 1664960400, +3.45, +19.834,    212,  +1.0,  +1.6, +206.8, +112.1,   +0.0,  246.4,  +0.6
