5958-794086
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1664582400, +3.45, +22.962,    177,  +1.0,  +1.6, +196.2, +128.3,   +0.0,  244.3,  +0.6
 1664593200, +3.50, +22.962,    178,  +1.0,  +1.6, +130.5, +130.5,   +0.0,  245.1,  +0.8
 1664604000, +3.50, +23.223,    179,  +1.0,  +1.6, +158.3, +158.3,   +0.0,  244.6,  +0.7
 1664614800, +3.50, +22.962,    180,  +1.0,  +1.6, +158.9, +158.9,   +0.0,  245.1,  +0.7
 1664625600, +3.50, +23.223,    181,  +1.0,  +1.6, +152.7, +152.7,   +0.0,  241.5,  +0.7
 1664636400, +3.46, +22.701,    182,  +1.0,  +1.6, +201.3, +123.2,   +0.0,  244.6,  +0.6
 1664647200, +3.50, +22.441,    183,  +1.0,  +1.6, +116.1, +116.1,   +0.0,  245.7,  +0.8
 1664658000, +3.50, +22.962,    184,  +1.0,  +1.6, +151.2, +151.2,   +0.0,  242.9,  +0.7
 1664668800, +3.50, +22.441,    185,  +1.0,  +1.6, +119.8, +119.8,   +0.0,  245.7,  +0.8
