5958-794086
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1667012400, +3.44, +20.877,    402,  +1.0,  +1.6, +247.4, +230.0,   +0.0,  246.5,  +0.6
 1667023200, +3.48, +20.095,    403,  +1.0,  +1.6, +227.4, +227.4,   +0.0,  248.0,  +0.8
 1667034000, +3.48, +19.834,    404,  +1.0,  +1.6, +210.4, +210.4,   +0.0,  247.7,  +0.8
 1667044800, +3.48, +20.095,    405,  +1.0,  +1.6, +235.1, +235.1,   +0.0,  247.7,  +0.8
 1667055600, +3.48, +20.095,    406,  +1.0,  +1.6, +194.4, +194.4,   +0.0,  248.0,  +0.8
 1667066400, +3.44, +20.355,    407,  +1.0,  +1.6, +247.7, +227.3,   +0.0,  247.0,  +0.7
 1667077200, +3.48, +19.573,    408,  +1.0,  +1.6, +231.3, +231.3,   +0.0,  248.0,  +0.8
 1667088000, +3.48, +20.616,    409,  +1.0,  +1.6, +206.8, +206.8,   +0.0,  248.2,  +0.8
 1667098800, +3.48, +18.791,    410,  +1.0,  +1.6, +228.2, +228.2,   +0.0,  248.3,  +0.8
