5958-794086
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1665846000, +3.50, +22.701,    294,  +1.0,  +1.6, +140.4, +140.4,   +0.0,  244.6,  +0.8
 1665856800, +3.50, +22.441,    295,  +1.0,  +1.6, +118.7, +118.7,   +0.0,  245.7,  +0.8
 1665867600, +3.50, +22.441,    296,  +1.0,  +1.6, +141.2, +141.2,   +0.0,  244.3,  +0.7
 1665878400, +3.46, +21.919,    297,  +1.0,  +1.6, +235.4, +127.7,   +0.0,  244.9,  +0.6
 1665889200, +3.50, +22.180,    298,  +1.0,  +1.6, +134.0, +134.0,   +0.0,  245.9,  +0.8
 1665900000, +3.50, +22.180,    299,  +1.0,  +1.6, +152.6, +152.6,   +0.0,  234.6,  +0.8
 1665910800, +3.50, +22.441,    300,  +1.0,  +1.6, +120.4, +120.4,   +0.0,  245.9,  +0.8
 1665921600, +3.50, +22.441,    301,  +1.0,  +1.6, +158.6, +158.6,   +0.0,  245.1,  +0.8
 1665932400, +3.46, +22.180,    302,  +1.0,  +1.6, +225.3, +129.8,   +0.0,  245.0,  +0.6
