5958-794086
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1664096400, +3.45, +23.483,    132,  +8.4,  +8.1, +154.1, +109.9, +140.8,  223.5,  +1.1
 1664107200, +3.49, +23.483,    133,  +8.4,  +7.6, +143.6, +118.3, +151.4,  215.2,  +0.9
 1664118000, +3.49, +23.223,    134,  +8.4,  +9.0,  +98.1, +115.6, +152.0,  222.0,  +0.9
 1664128800, +3.49, +23.483,    135,  +8.4,  +7.6, +148.1, +119.6, +155.9,  221.7,  +0.9
 1664139600, +3.49, +23.483,    136,  +8.4,  +9.0, +101.6, +115.3, +151.7,  204.7,  +0.9
 1664150400, +3.45, +23.744,    137,  +7.8,  +8.0, +146.6, +105.0, +132.5,  231.1,  +1.1
 1664161200, +3.49, +23.223,    138,  +7.8,  +7.2, +135.6, +108.9, +143.0,  201.8,  +0.9
 1664172000, +3.49, +23.483,    139,  +7.8,  +8.7,  +96.3, +109.7, +139.7,  216.8,  +0.9
 1664182800, +3.49, +23.223,    140,  +7.8,  +7.3, +140.9, +112.5, +148.1,  220.1,  +0.9
