5958-794086
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1663124400, +3.47, +26.611,     42,  +5.9,  +5.9,  +82.3,  +66.4,  +74.8,  221.9,  +0.8
 1663135200, +3.51, +27.133,     43,  +5.9,  +5.9,  +75.8,  +69.1,  +83.8,  218.0,  +0.9
 1663146000, +3.51, +27.393,     44,  +5.9,  +6.0,  +74.3,  +69.2,  +80.4,  225.1,  +0.9
 1663156800, +3.52, +26.872,     45,  +5.9,  +5.9,  +75.8,  +69.5,  +84.4,  215.3,  +1.0
 1663167600, +3.52, +27.654,     46,  +5.9,  +6.0,  +75.8,  +69.5,  +80.7,  221.1,  +1.0
 1663178400, +3.47, +26.611,     47,  +6.2,  +5.9,  +92.5,  +71.9,  +84.5,  214.0,  +0.9
 1663189200, +3.51, +27.133,     48,  +6.2,  +6.4,  +87.9,  +82.0, +106.7,  227.3,  +0.9
 1663200000, +3.51, +27.133,     49,  +6.2,  +6.3,  +85.4,  +80.3,  +95.6,  223.5,  +0.9
 1663210800, +3.52, +27.393,     50,  +6.2,  +6.4,  +90.1,  +84.1, +102.7,  201.6,  +0.9
