5958-794086
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1663804800, +3.52, +27.133,    105,  +1.5,  +2.0, +135.1, +132.6,   +0.0,  240.8,  +0.7
 1663815600, +3.52, +27.393,    106,  +1.5,  +2.0, +140.3, +140.3,   +0.0,  241.1,  +0.7
 1663826400, +3.48, +26.090,    107,  +1.8,  +2.2, +152.9, +116.0, +116.9,  241.1,  +0.7
 1663837200, +3.51, +27.133,    108,  +1.8,  +2.2, +151.8, +168.7, +177.4,  212.4,  +0.8
 1663848000, +3.52, +26.611,    109,  +1.8,  +2.2, +140.5, +143.0, +145.3,  241.6,  +0.8
 1663858800, +3.52, +27.133,    110,  +1.8,  +2.2, +145.3, +168.4, +176.8,  238.8,  +0.8
 1663869600, +3.52, +27.133,    111,  +1.8,  +2.2, +144.6, +147.6, +149.8,  242.1,  +0.8
 1663880400, +3.47, +26.351,    112,  +1.7,  +2.1, +142.0, +116.3, +116.3,  241.2,  +0.7
 1663891200, +3.51, +26.351,    113,  +1.7,  +2.1, +145.9, +156.0, +156.0,  230.6,  +0.8
