5958-794086
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1662930000, +3.50, +25.047,     24,  +6.5,  +6.0,  +73.2,  +70.0,  +81.3,  228.3,  +1.0
 1662940800, +3.51, +25.308,     25,  +6.5,  +5.9,  +75.5,  +69.2,  +81.5,  224.1,  +1.0
 1662951600, +3.51, +24.526,     26,  +6.5,  +6.0,  +73.6,  +70.5,  +81.3,  225.7,  +1.0
 1662962400, +3.46, +25.047,     27,  +5.9,  +5.9,  +81.6,  +66.0,  +74.8,  227.9,  +0.9
 1662973200, +3.50, +25.047,     28,  +5.9,  +5.9,  +75.2,  +68.1,  +81.5,  227.6,  +1.0
 1662984000, +3.50, +24.787,     29,  +5.9,  +6.0,  +73.8,  +69.0,  +81.3,  228.3,  +1.0
 1662994800, +3.50, +27.133,     30,  +5.9,  +5.9,  +76.4,  +68.4,  +83.2,  224.4,  +1.0
 1663005600, +3.51, +26.872,     31,  +5.9,  +5.9,  +74.4,  +68.9,  +80.7,  216.8,  +1.0
 1663016400, +3.46, +27.133,     32,  +5.9,  +5.9,  +81.4,  +65.3,  +74.4,  229.3,  +0.8
