5958-794086
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1668956400, +3.41, +14.882,    582,  +1.0,  +1.6, +252.1, +230.9,   +0.0,  251.6,  +0.7
 1668967200, +3.45, +14.360,    583,  +1.0,  +1.6, +205.9, +205.9,   +0.0,  252.4,  +0.9
 1668978000, +3.46, +14.621,    584,  +1.0,  +1.6, +205.6, +205.6,   +0.0,  252.5,  +0.8
 1668988800, +3.46, +13.839,    585,  +1.0,  +1.6, +215.7, +215.7,   +0.0,  253.0,  +0.9
 1668999600, +3.46, +14.100,    586,  +1.0,  +1.6, +205.0, +205.0,   +0.0,  253.0,  +0.9
 1669010400, +3.40, +15.142,    587,  +1.0,  +1.6, +252.9, +236.4,   +0.0,  252.0,  +0.7
 1669021200, +3.45, +13.578,    588,  +1.0,  +1.6, +225.0, +225.0,   +0.0,  253.1,  +0.9
 1669032000, +3.45, +13.318,    589,  +1.0,  +1.6, +220.3, +220.3,   +0.0,  253.6,  +0.9
 1669042800, +3.45, +12.536,    590,  +1.0,  +1.6, +215.0, +215.0,   +0.0,  253.7,  +0.9
