5958-794086
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1666623600, +3.49, +20.616,    366,  +1.0,  +1.6, +186.1, +186.1,   +0.0,  247.7,  +0.8
 1666634400, +3.44, +20.355,    367,  +1.0,  +1.6, +246.8, +195.4,   +0.0,  246.8,  +0.6
 1666645200, +3.48, +20.095,    368,  +1.0,  +1.6, +229.9, +229.9,   +0.0,  247.7,  +0.8
 1666656000, +3.48, +20.355,    369,  +1.0,  +1.6, +194.7, +194.7,   +0.0,  247.8,  +0.8
 1666666800, +3.49, +20.355,    370,  +1.0,  +1.6, +215.2, +215.2,   +0.0,  247.7,  +0.8
 1666677600, +3.49, +19.573,    371,  +1.0,  +1.6, +203.1, +203.1,   +0.0,  247.8,  +0.8
 1666688400, +3.44, +20.616,    372,  +1.0,  +1.6, +247.2, +206.5,   +0.0,  246.7,  +0.6
 1666699200, +3.48, +20.095,    373,  +1.0,  +1.6, +214.8, +214.8,   +0.0,  247.7,  +0.8
 1666710000, +3.48, +20.095,    374,  +1.0,  +1.6, +205.6, +205.6,   +0.0,  247.5,  +0.8
