5958-794086
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1668470400, +3.43, +18.531,    537,  +1.0,  +1.6, +249.0, +240.3,   +0.0,  248.3,  +0.6
 1668481200, +3.47, +17.749,    538,  +1.0,  +1.6, +232.9, +232.9,   +0.0,  249.6,  +0.8
 1668492000, +3.47, +17.227,    539,  +1.0,  +1.6, +218.9, +218.9,   +0.0,  249.8,  +0.8
 1668502800, +3.47, +16.967,    540,  +1.0,  +1.6, +228.2, +228.2,   +0.0,  250.3,  +0.8
 1668513600, +3.47, +16.967,    541,  +1.0,  +1.6, +217.7, +217.7,   +0.0,  250.1,  +0.8
 1668524400, +3.42, +17.488,    542,  +1.0,  +1.6, +249.6, +233.9,   +0.0,  249.1,  +0.7
 1668535200, +3.47, +17.488,    543,  +1.0,  +1.6, +228.5, +228.5,   +0.0,  249.9,  +0.8
 1668546000, +3.47, +16.967,    544,  +1.0,  +1.6, +211.2, +211.2,   +0.0,  250.2,  +0.8
 1668556800, +3.47, +16.967,    545,  +1.0,  +1.6, +229.7, +229.7,   +0.0,  250.2,  +0.8
