5958-794086
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1666234800, +3.49, +21.137,    330,  +1.0,  +1.6, +158.4, +158.4,   +0.0,  246.8,  +0.8
 1666245600, +3.49, +21.137,    331,  +1.0,  +1.6, +174.2, +174.2,   +0.0,  246.8,  +0.8
 1666256400, +3.45, +20.616,    332,  +1.0,  +1.6, +246.8, +177.8,   +0.0,  246.5,  +0.6
 1666267200, +3.49, +20.877,    333,  +1.0,  +1.6, +160.5, +160.5,   +0.0,  247.2,  +0.8
 1666278000, +3.49, +20.877,    334,  +1.0,  +1.6, +199.4, +199.4,   +0.0,  246.8,  +0.8
 1666288800, +3.49, +21.398,    335,  +1.0,  +1.6, +196.3, +195.3,   +0.0,  246.7,  +0.8
 1666299600, +3.49, +20.355,    336,  +1.0,  +1.6, +192.8, +192.8,   +0.0,  246.8,  +0.8
 1666310400, +3.45, +20.877,    337,  +1.0,  +1.6, +246.9, +184.2,   +0.0,  246.3,  +0.6
 1666321200, +3.49, +20.616,    338,  +1.0,  +1.6, +166.8, +166.8,   +0.0,  247.2,  +0.8
