5958-794086
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1663999200, +3.50, +24.265,    123,  +2.6,  +3.3, +143.3, +176.6, +185.8,  201.5,  +0.8
 1664010000, +3.50, +23.483,    124,  +2.6,  +2.7, +144.8, +138.3, +142.4,  244.1,  +0.8
 1664020800, +3.50, +23.744,    125,  +2.6, +10.6, +143.5, +166.3, +175.5,  209.2,  +0.8
 1664031600, +3.49, +22.962,    126,  +2.6,  +9.7, +104.5, +108.4, +124.4,  227.6,  +0.8
 1664042400, +3.44, +22.962,    127,  +8.2,  +8.7, +143.5, +121.2, +147.0,  246.8,  +1.1
 1664053200, +3.49, +23.223,    128,  +8.2,  +8.0, +147.7, +130.1, +160.2,  221.1,  +0.9
 1664064000, +3.49, +23.744,    129,  +8.2,  +9.2, +103.4, +117.3, +152.9,  220.8,  +0.9
 1664074800, +3.49, +24.005,    130,  +8.2,  +8.0, +152.8, +130.8, +165.8,  214.5,  +0.9
 1664085600, +3.49, +24.005,    131,  +8.2,  +9.0, +103.3, +114.7, +155.7,  200.9,  +0.9
