5958-794086
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1665748800, +3.50, +21.919,    285,  +1.0,  +1.6, +115.7, +115.7,   +0.0,  246.3,  +0.8
 1665759600, +3.50, +22.180,    286,  +1.0,  +1.6, +140.4, +140.4,   +0.0,  244.9,  +0.8
 1665770400, +3.45, +21.398,    287,  +1.0,  +1.6, +229.4, +119.4,   +0.0,  245.2,  +0.6
 1665781200, +3.50, +21.919,    288,  +1.0,  +1.6, +116.9, +116.9,   +0.0,  246.2,  +0.8
 1665792000, +3.50, +21.919,    289,  +1.0,  +1.6, +134.9, +134.9,   +0.0,  242.4,  +0.8
 1665802800, +3.50, +22.180,    290,  +1.0,  +1.6, +113.6, +113.6,   +0.0,  246.1,  +0.8
 1665813600, +3.50, +22.441,    291,  +1.0,  +1.6, +137.4, +137.4,   +0.0,  245.1,  +0.8
 1665824400, +3.46, +21.398,    292,  +1.0,  +1.6, +234.4, +127.1,   +0.0,  245.2,  +0.6
 1665835200, +3.50, +21.919,    293,  +1.0,  +1.6, +118.5, +118.5,   +0.0,  246.2,  +0.8
