5958-794086
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1663416000, +3.50, +26.351,     69,  +8.4,  +9.0,  +89.0, +115.0, +159.7,  227.3,  +0.9
 1663426800, +3.50, +26.351,     70,  +8.4,  +7.1, +148.1, +110.5, +158.6,  201.8,  +0.9
 1663437600, +3.51, +26.351,     71,  +8.4,  +9.2,  +88.1, +117.8, +173.7,  214.3,  +0.9
 1663448400, +3.46, +26.872,     72,  +7.5,  +8.1, +148.7, +104.8, +142.7,  221.2,  +1.0
 1663459200, +3.50, +26.090,     73,  +7.5,  +6.9, +138.3, +104.4, +146.4,  207.7,  +0.9
 1663470000, +3.51, +25.829,     74,  +7.5,  +8.7,  +90.9, +108.7, +145.5,  225.9,  +0.9
 1663480800, +3.50, +25.829,     75,  +7.5,  +6.9, +134.8, +105.0, +143.9,  209.6,  +0.9
 1663491600, +3.51, +26.351,     76,  +7.5,  +8.6,  +87.8, +105.8, +138.7,  220.1,  +0.9
 1663502400, +3.46, +26.090,     77,  +7.3,  +7.8, +137.6,  +99.2, +132.1,  217.7,  +1.0
