5958-794086
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1667206800, +3.48, +18.270,    420,  +1.0,  +1.6, +220.4, +220.4,   +0.0,  248.5,  +0.8
 1667217600, +3.48, +18.531,    421,  +1.0,  +1.6, +214.1, +214.1,   +0.0,  248.6,  +0.8
 1667228400, +3.43, +19.573,    422,  +1.0,  +1.6, +247.9, +219.8,   +0.0,  247.2,  +0.6
 1667239200, +3.48, +19.573,    423,  +1.0,  +1.6, +222.3, +222.3,   +0.0,  248.0,  +0.8
 1667250000, +3.48, +19.834,    424,  +1.0,  +1.6, +210.3, +210.3,   +0.0,  248.0,  +0.8
 1667260800, +3.48, +20.355,    425,  +1.0,  +1.6, +230.1, +230.1,   +0.0,  248.1,  +0.8
 1667271600, +3.48, +20.095,    426,  +1.0,  +1.6, +212.7, +212.7,   +0.0,  248.2,  +0.8
 1667282400, +3.44, +19.573,    427,  +1.0,  +1.6, +247.7, +231.6,   +0.0,  247.1,  +0.6
 1667293200, +3.48, +20.095,    428,  +1.0,  +1.6, +220.1, +220.1,   +0.0,  248.1,  +0.8
