5958-794086
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1663027200, +3.51, +26.872,     33,  +5.9,  +5.9,  +75.9,  +67.8,  +82.3,  228.1,  +1.0
 1663038000, +3.51, +27.654,     34,  +5.9,  +6.0,  +74.4,  +68.7,  +80.4,  228.0,  +1.0
 1663048800, +3.51, +27.393,     35,  +5.9,  +5.9,  +75.1,  +68.6,  +82.9,  222.9,  +0.9
 1663059600, +3.51, +26.611,     36,  +5.9,  +6.0,  +74.3,  +68.9,  +80.8,  226.7,  +0.9
 1663070400, +3.47, +26.611,     37,  +5.9,  +5.9,  +83.4,  +66.2,  +75.5,  225.1,  +0.8
 1663081200, +3.51, +27.133,     38,  +5.9,  +5.9,  +75.7,  +68.9,  +83.5,  220.0,  +1.0
 1663092000, +3.51, +27.393,     39,  +5.9,  +5.9,  +74.4,  +68.8,  +80.4,  207.3,  +1.0
 1663102800, +3.52, +27.133,     40,  +5.9,  +5.9,  +75.4,  +69.0,  +83.3,  217.8,  +1.0
 1663113600, +3.52, +27.393,     41,  +5.9,  +6.0,  +74.5,  +69.0,  +79.9,  225.2,  +0.9
