5958-794086
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1667304000, +3.48, +19.052,    429,  +1.0,  +1.6, +219.1, +219.1,   +0.0,  248.0,  +0.8
 1667314800, +3.48, +19.313,    430,  +1.0,  +1.6, +234.8, +234.8,   +0.0,  248.0,  +0.8
 1667325600, +3.48, +19.573,    431,  +1.0,  +1.6, +215.8, +215.8,   +0.0,  247.7,  +0.8
 1667336400, +3.44, +20.095,    432,  +1.0,  +1.6, +247.6, +231.2,   +0.0,  246.8,  +0.6
 1667347200, +3.48, +19.573,    433,  +1.0,  +1.6, +243.7, +243.7,   +0.0,  247.8,  +0.8
 1667358000, +3.48, +19.313,    434,  +1.0,  +1.6, +238.6, +238.6,   +0.0,  247.8,  +0.8
 1667368800, +3.48, +19.052,    435,  +1.0,  +1.6, +233.6, +233.6,   +0.0,  248.0,  +0.8
 1667379600, +3.48, +20.095,    436,  +1.0,  +1.6, +210.2, +210.2,   +0.0,  248.0,  +0.8
 1667390400, +3.44, +20.355,    437,  +1.0,  +1.6, +247.2, +225.8,   +0.0,  246.7,  +0.6
