5958-794086
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1666818000, +3.49, +21.137,    384,  +1.0,  +1.6, +205.5, +205.5,   +0.0,  246.6,  +0.8
 1666828800, +3.49, +21.137,    385,  +1.0,  +1.6, +203.8, +203.8,   +0.0,  246.5,  +0.8
 1666839600, +3.49, +21.137,    386,  +1.0,  +1.6, +204.7, +204.7,   +0.0,  246.8,  +0.8
 1666850400, +3.45, +21.398,    387,  +1.0,  +1.6, +246.1, +208.4,   +0.0,  245.7,  +0.7
 1666861200, +3.49, +21.137,    388,  +1.0,  +1.6, +227.3, +227.3,   +0.0,  246.8,  +0.8
 1666872000, +3.49, +21.398,    389,  +1.0,  +1.6, +199.6, +199.6,   +0.0,  246.9,  +0.8
 1666882800, +3.49, +21.659,    390,  +1.0,  +1.6, +203.6, +203.6,   +0.0,  246.5,  +0.8
 1666893600, +3.49, +21.659,    391,  +1.0,  +1.6, +215.8, +215.8,   +0.0,  246.3,  +0.8
 1666904400, +3.45, +21.919,    392,  +1.0,  +1.6, +245.9, +228.2,   +0.0,  244.3,  +0.6
