5958-794086
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1668664800, +3.47, +16.445,    555,  +1.0,  +1.6, +236.9, +236.9,   +0.0,  251.0,  +0.8
 1668675600, +3.47, +15.924,    556,  +1.0,  +1.6, +218.8, +218.8,   +0.0,  250.9,  +0.8
 1668686400, +3.42, +16.967,    557,  +1.0,  +1.6, +250.7, +235.6,   +0.0,  250.5,  +0.7
 1668697200, +3.46, +16.185,    558,  +1.0,  +1.6, +223.3, +223.3,   +0.0,  250.9,  +0.8
 1668708000, +3.46, +16.706,    559,  +1.0,  +1.6, +211.3, +211.3,   +0.0,  250.6,  +0.8
 1668718800, +3.47, +16.185,    560,  +1.0,  +1.6, +217.5, +217.5,   +0.0,  251.1,  +0.8
 1668729600, +3.47, +16.445,    561,  +1.0,  +1.6, +211.6, +211.6,   +0.0,  251.1,  +0.8
 1668740400, +3.42, +16.706,    562,  +1.0,  +1.6, +250.6, +226.2,   +0.0,  250.2,  +0.7
 1668751200, +3.46, +15.924,    563,  +1.0,  +1.6, +250.4, +250.4,   +0.0,  250.6,  +0.8
