5958-794086
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1668762000, +3.46, +15.924,    564,  +1.0,  +1.6, +249.8, +249.8,   +0.0,  250.7,  +0.8
 1668772800, +3.46, +15.664,    565,  +1.0,  +1.6, +241.8, +241.8,   +0.0,  251.6,  +0.8
 1668783600, +3.46, +16.445,    566,  +1.0,  +1.6, +217.7, +217.7,   +0.0,  250.6,  +0.8
 1668794400, +3.42, +16.445,    567,  +1.0,  +1.6, +250.5, +226.2,   +0.0,  250.0,  +0.7
 1668805200, +3.46, +16.185,    568,  +1.0,  +1.6, +216.5, +216.5,   +0.0,  251.2,  +0.8
 1668816000, +3.46, +15.924,    569,  +1.0,  +1.6, +212.7, +212.7,   +0.0,  251.7,  +0.8
 1668826800, +3.46, +15.664,    570,  +1.0,  +1.6, +220.5, +220.5,   +0.0,  251.4,  +0.8
 1668837600, +3.47, +15.924,    571,  +1.0,  +1.6, +200.0, +200.0,   +0.0,  251.5,  +0.8
 1668848400, +3.42, +16.185,    572,  +1.0,  +1.6, +251.1, +232.2,   +0.0,  250.2,  +0.7
