5958-794086
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1668178800, +3.48, +18.009,    510,  +1.0,  +1.6, +234.1, +234.1,   +0.0,  248.9,  +0.8
 1668189600, +3.48, +19.313,    511,  +1.0,  +1.6, +204.1, +204.1,   +0.0,  248.8,  +0.8
 1668200400, +3.43, +19.313,    512,  +1.0,  +1.6, +248.4, +238.9,   +0.0,  247.7,  +0.6
 1668211200, +3.47, +19.573,    513,  +1.0,  +1.6, +241.8, +241.8,   +0.0,  248.4,  +0.8
 1668222000, +3.48, +18.270,    514,  +1.0,  +1.6, +216.8, +216.8,   +0.0,  248.6,  +0.8
 1668232800, +3.48, +19.834,    515,  +1.0,  +1.6, +238.1, +238.1,   +0.0,  248.4,  +0.8
 1668243600, +3.48, +19.052,    516,  +1.0,  +1.6, +236.2, +236.2,   +0.0,  248.2,  +0.8
 1668254400, +3.43, +19.834,    517,  +1.0,  +1.6, +247.5, +239.8,   +0.0,  246.8,  +0.6
 1668265200, +3.48, +19.573,    518,  +1.0,  +1.6, +215.1, +215.1,   +0.0,  247.6,  +0.8
