5958-794086
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1668859200, +3.46, +15.142,    573,  +1.0,  +1.6, +212.1, +212.1,   +0.0,  252.1,  +0.8
 1668870000, +3.46, +15.664,    574,  +1.0,  +1.6, +210.1, +210.1,   +0.0,  251.3,  +0.8
 1668880800, +3.46, +15.924,    575,  +1.0,  +1.6, +221.9, +221.9,   +0.0,  251.4,  +0.8
 1668891600, +3.46, +15.403,    576,  +1.0,  +1.6, +200.9, +200.9,   +0.0,  251.5,  +0.8
 1668902400, +3.41, +15.664,    577,  +1.0,  +1.6, +251.2, +228.1,   +0.0,  250.8,  +0.7
 1668913200, +3.46, +14.621,    578,  +1.0,  +1.6, +214.2, +214.2,   +0.0,  252.0,  +0.8
 1668924000, +3.46, +14.882,    579,  +1.0,  +1.6, +204.3, +204.3,   +0.0,  252.6,  +0.8
 1668934800, +3.46, +14.360,    580,  +1.0,  +1.6, +211.6, +211.6,   +0.0,  253.0,  +0.9
 1668945600, +3.46, +15.142,    581,  +1.0,  +1.6, +209.8, +209.8,   +0.0,  252.2,  +0.8
