#B	Created:	01.08.2022 13:50:53
##	Version	SeaStar	9.05
#5	Field separation:	0
#2	Date & Time:	1
#6	Decimal point:	,
#7	Date def.:	dd.mm.yyyy	.
#8	Time def.:	:
##	Axis	0	Temperature(°C)	clRed	FALSE
##	Axis	1	Depth(m)	clBlue	TRUE
##	Axis	2	Salinity(psu)	clGreen	FALSE
##	Axis	3	Conductivity(mS/cm)	$00FF80FF	FALSE
##	Axis	4	Sound Velocity(m/sec)	$00404080	FALSE
##	Series	0	Temp(°C)	clRed	0	Temp(°C)	2
##	Series	1	Depth(m)	clBlue	1	Depth(m)	2
##	Series	2	Salinity(psu)	clGreen	2	Salinity(psu)	2
##	Series	3	Conduct(mS/cm)	$00FF80FF	3	Conduct(mS/cm)	2
##	Series	4	Sound Velocity(m/sec)	$00404080	4	Velocity(m/sec)	2
##	Recorder	5	DST CTD	12071
##	Chart	5S12071DAT	
#D	Data:	230	01.08.2022 10:00:00	01.08.2022 13:49:00
1	01.08.2022 10:00:00	22,39	-0,93	0,01	0,01	1488,95
2	01.08.2022 10:01:00	22,36	-0,99	0,01	0,01	1488,86
3	01.08.2022 10:02:00	22,33	-0,93	0,01	0,01	1488,77
4	01.08.2022 10:03:00	22,30	-0,99	0,01	0,01	1488,69
5	01.08.2022 10:04:00	22,27	-1,12	0,01	0,01	1488,60
6	01.08.2022 10:05:00	22,24	-1,18	0,01	0,01	1488,51
7	01.08.2022 10:06:00	22,21	-0,80	0,01	0,01	1488,43
8	01.08.2022 10:07:00	22,21	-0,80	0,01	0,01	1488,43
9	01.08.2022 10:08:00	22,21	-0,80	0,02	0,03	1488,44
10	01.08.2022 10:09:00	22,18	-0,80	0,01	0,01	1488,35
11	01.08.2022 10:10:00	22,18	-0,80	0,01	0,01	1488,35
12	01.08.2022 10:11:00	22,15	-0,80	0,01	0,01	1488,26
13	01.08.2022 10:12:00	22,15	-0,80	0,02	0,03	1488,27
14	01.08.2022 10:13:00	22,12	-0,80	0,01	0,01	1488,17
15	01.08.2022 10:14:00	22,12	-0,80	0,01	0,01	1488,17
16	01.08.2022 10:15:00	22,12	-0,80	0,01	0,01	1488,17
17	01.08.2022 10:16:00	22,09	-0,80	0,02	0,03	1488,10
18	01.08.2022 10:17:00	22,09	-0,80	0,02	0,03	1488,10
19	01.08.2022 10:18:00	22,09	-0,87	0,01	0,01	1488,09
20	01.08.2022 10:19:00	22,12	-0,80	0,01	0,01	1488,17
21	01.08.2022 10:20:00	22,12	-0,80	0,02	0,03	1488,19
22	01.08.2022 10:21:00	22,12	-0,80	0,01	0,01	1488,17
23	01.08.2022 10:22:00	22,12	-0,80	0,01	0,01	1488,17
24	01.08.2022 10:23:00	22,12	-0,87	0,01	0,01	1488,17
25	01.08.2022 10:24:00	22,09	-0,80	0,02	0,03	1488,10
26	01.08.2022 10:25:00	22,09	-0,80	0,01	0,01	1488,09
27	01.08.2022 10:26:00	22,06	-0,80	0,02	0,03	1488,01
28	01.08.2022 10:27:00	22,03	-0,87	0,02	0,03	1487,92
29	01.08.2022 10:28:00	22,01	-0,87	0,01	0,01	1487,83
30	01.08.2022 10:29:00	21,98	-0,87	0,02	0,03	1487,75
31	01.08.2022 10:30:00	21,95	-0,87	0,01	0,01	1487,65
32	01.08.2022 10:31:00	21,92	-0,87	0,01	0,01	1487,57
33	01.08.2022 10:32:00	21,89	-0,93	0,01	0,01	1487,48
34	01.08.2022 10:33:00	21,89	-0,87	0,01	0,01	1487,48
35	01.08.2022 10:34:00	21,89	-0,87	0,01	0,01	1487,48
36	01.08.2022 10:35:00	21,92	-0,80	0,01	0,00	1487,57
37	01.08.2022 10:36:00	21,95	-0,87	0,01	0,01	1487,65
38	01.08.2022 10:37:00	21,95	-0,87	0,01	0,01	1487,65
39	01.08.2022 10:38:00	21,98	-0,87	0,01	0,01	1487,74
40	01.08.2022 10:39:00	21,98	-0,87	0,01	0,01	1487,74
41	01.08.2022 10:40:00	22,01	-0,87	0,01	0,01	1487,83
42	01.08.2022 10:41:00	22,01	-0,87	0,01	0,01	1487,83
43	01.08.2022 10:42:00	22,06	-0,80	0,02	0,03	1488,01
44	01.08.2022 10:43:00	22,15	-0,80	0,01	0,00	1488,26
45	01.08.2022 10:44:00	22,24	-0,87	0,01	0,01	1488,52
46	01.08.2022 10:45:00	22,30	-0,80	0,01	0,01	1488,69
47	01.08.2022 10:46:00	22,36	-0,80	0,02	0,03	1488,87
48	01.08.2022 10:47:00	22,41	-0,87	0,01	0,01	1489,03
49	01.08.2022 10:48:00	22,44	-0,87	0,02	0,03	1489,13
50	01.08.2022 10:49:00	22,50	-0,74	0,01	0,01	1489,29
51	01.08.2022 10:50:00	22,53	-0,80	0,02	0,03	1489,39
52	01.08.2022 10:51:00	22,59	-0,80	0,01	0,01	1489,55
53	01.08.2022 10:52:00	22,62	-0,80	0,02	0,03	1489,64
54	01.08.2022 10:53:00	22,68	-0,80	0,02	0,03	1489,81
55	01.08.2022 10:54:00	22,71	-0,80	0,02	0,03	1489,90
56	01.08.2022 10:55:00	22,76	-0,87	0,02	0,03	1490,06
57	01.08.2022 10:56:00	22,82	-0,80	0,02	0,03	1490,24
58	01.08.2022 10:57:00	22,88	-0,80	0,01	0,01	1490,39
59	01.08.2022 10:58:00	22,91	-0,80	0,02	0,03	1490,49
60	01.08.2022 10:59:00	22,94	-0,74	0,01	0,01	1490,56
61	01.08.2022 11:00:00	23,00	-0,74	0,02	0,03	1490,74
62	01.08.2022 11:01:00	23,03	-0,80	0,02	0,03	1490,83
63	01.08.2022 11:02:00	23,09	-0,80	0,02	0,03	1490,99
64	01.08.2022 11:03:00	23,11	-0,80	0,02	0,03	1491,08
65	01.08.2022 11:04:00	23,11	-0,80	0,02	0,03	1491,08
66	01.08.2022 11:05:00	23,11	-0,87	0,02	0,03	1491,08
67	01.08.2022 11:06:00	23,14	-0,74	0,01	0,01	1491,15
68	01.08.2022 11:07:00	22,30	-0,74	25,30	37,57	1516,79
69	01.08.2022 11:08:00	21,95	-0,67	29,97	43,44	1521,06
70	01.08.2022 11:09:00	21,89	-0,74	30,12	43,59	1521,07
71	01.08.2022 11:10:00	21,83	-0,67	30,18	43,61	1520,98
72	01.08.2022 11:11:00	21,83	-0,67	30,18	43,61	1520,98
73	01.08.2022 11:12:00	21,77	-0,74	30,20	43,58	1520,85
74	01.08.2022 11:13:00	21,74	-0,67	30,18	43,53	1520,75
75	01.08.2022 11:14:00	21,71	-0,67	30,20	43,53	1520,69
76	01.08.2022 11:15:00	21,71	-0,67	30,20	43,53	1520,69
77	01.08.2022 11:16:00	21,71	-0,67	30,20	43,53	1520,69
78	01.08.2022 11:17:00	21,71	-0,74	30,20	43,53	1520,69
79	01.08.2022 11:18:00	21,74	-0,74	30,18	43,53	1520,75
80	01.08.2022 11:19:00	21,77	-0,74	30,18	43,56	1520,83
81	01.08.2022 11:20:00	21,80	-0,67	30,18	43,59	1520,91
82	01.08.2022 11:21:00	21,83	-0,67	30,16	43,59	1520,96
83	01.08.2022 11:22:00	21,86	-0,67	30,16	43,61	1521,04
84	01.08.2022 11:23:00	21,89	-0,74	30,16	43,64	1521,12
85	01.08.2022 11:24:00	21,95	-0,67	30,12	43,64	1521,23
86	01.08.2022 11:25:00	21,95	-0,74	30,12	43,64	1521,23
87	01.08.2022 11:26:00	21,98	-0,74	30,12	43,66	1521,30
88	01.08.2022 11:27:00	22,01	-0,74	30,10	43,67	1521,36
89	01.08.2022 11:28:00	22,06	-0,67	30,08	43,69	1521,49
90	01.08.2022 11:29:00	22,09	-0,67	30,06	43,69	1521,55
91	01.08.2022 11:30:00	22,09	-0,67	30,04	43,67	1521,53
92	01.08.2022 11:31:00	22,12	-0,74	30,02	43,67	1521,58
93	01.08.2022 11:32:00	22,12	-0,67	30,02	43,67	1521,58
94	01.08.2022 11:33:00	22,12	-0,67	30,02	43,67	1521,58
95	01.08.2022 11:34:00	22,15	-0,67	30,00	43,67	1521,64
96	01.08.2022 11:35:00	22,15	-0,67	30,00	43,67	1521,64
97	01.08.2022 11:36:00	22,15	-0,74	29,98	43,65	1521,62
98	01.08.2022 11:37:00	22,15	-0,74	29,98	43,65	1521,62
99	01.08.2022 11:38:00	22,15	-0,67	29,96	43,62	1521,60
100	01.08.2022 11:39:00	22,15	-0,67	29,95	43,60	1521,58
101	01.08.2022 11:40:00	22,12	-0,67	29,93	43,55	1521,48
102	01.08.2022 11:41:00	22,12	-0,74	29,93	43,55	1521,48
103	01.08.2022 11:42:00	22,12	-0,67	29,91	43,52	1521,46
104	01.08.2022 11:43:00	22,12	-0,67	29,91	43,52	1521,46
105	01.08.2022 11:44:00	22,12	-0,67	29,91	43,52	1521,46
106	01.08.2022 11:45:00	22,15	-0,67	29,89	43,52	1521,51
107	01.08.2022 11:46:00	22,15	-0,67	29,87	43,50	1521,49
108	01.08.2022 11:47:00	22,15	-0,61	29,87	43,50	1521,49
109	01.08.2022 11:48:00	22,18	-0,67	29,85	43,50	1521,55
110	01.08.2022 11:49:00	22,18	-0,74	29,83	43,47	1521,53
111	01.08.2022 11:50:00	22,18	-0,74	29,85	43,50	1521,55
112	01.08.2022 11:51:00	22,21	-0,67	29,81	43,47	1521,58
113	01.08.2022 11:52:00	22,21	-0,74	29,81	43,47	1521,58
114	01.08.2022 11:53:00	22,21	-0,67	29,79	43,45	1521,56
