5958-175373
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1666818000, +3.49, +23.945,    372,  +6.0,  +5.9,  +82.9,  +65.2,  +72.6,  205.9,  +1.0
 1666828800, +3.49, +24.450,    373,  +6.0,  +5.9,  +76.9,  +68.1,  +80.3,  202.9,  +1.0
 1666839600, +3.49, +23.945,    374,  +6.0,  +5.9,  +82.6,  +65.2,  +72.3,  204.8,  +1.0
 1666850400, +3.44, +24.450,    375,  +6.0,  +5.9,  +87.7,  +63.1,  +68.9,  224.5,  +1.0
 1666861200, +3.49, +23.440,    376,  +6.0,  +6.0,  +76.4,  +68.4,  +81.3,  232.5,  +1.0
 1666872000, +3.49, +23.440,    377,  +6.0,  +5.9,  +82.3,  +64.9,  +73.1,  208.8,  +1.0
 1666882800, +3.49, +23.945,    378,  +6.0,  +5.9,  +76.1,  +67.8,  +79.8,  206.2,  +1.0
 1666893600, +3.50, +24.197,    379,  +6.0,  +5.9,  +81.3,  +65.2,  +74.1,  207.4,  +1.0
 1666904400, +3.45, +24.702,    380,  +6.0,  +5.9,  +86.9,  +63.0,  +70.2,  225.6,  +1.0
