5958-175373
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1665554400, +3.44, +23.693,    255,  +5.9,  +5.9,  +88.6,  +63.4,  +68.9,  231.9,  +1.0
 1665565200, +3.49, +22.936,    256,  +5.9,  +5.9,  +77.8,  +66.8,  +78.3,  219.2,  +1.1
 1665576000, +3.49, +22.936,    257,  +5.9,  +5.9,  +80.2,  +66.1,  +74.7,  212.1,  +1.1
 1665586800, +3.49, +22.683,    258,  +5.9,  +5.9,  +77.3,  +66.7,  +78.2,  221.9,  +1.1
 1665597600, +3.50, +23.188,    259,  +5.9,  +5.9,  +80.1,  +65.3,  +74.2,  218.6,  +1.1
 1665608400, +3.44, +24.450,    260,  +5.9,  +5.8,  +89.2,  +62.8,  +68.1,  206.9,  +1.0
 1665619200, +3.49, +23.188,    261,  +5.9,  +5.9,  +77.6,  +66.3,  +77.9,  222.6,  +1.1
 1665630000, +3.49, +24.197,    262,  +5.9,  +5.9,  +80.0,  +65.1,  +73.1,  219.6,  +1.1
 1665640800, +3.50, +23.945,    263,  +5.9,  +5.9,  +78.5,  +66.9,  +78.7,  219.8,  +1.1
