5958-175373
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1665651600, +3.50, +23.440,    264,  +5.9,  +5.9,  +80.5,  +65.9,  +74.2,  212.4,  +1.1
 1665662400, +3.44, +23.693,    265,  +5.9,  +5.9,  +90.0,  +63.7,  +69.9,  230.2,  +1.0
 1665673200, +3.49, +23.440,    266,  +5.9,  +5.9,  +78.3,  +67.1,  +79.0,  216.5,  +1.1
 1665684000, +3.50, +23.945,    267,  +5.9,  +5.9,  +80.4,  +65.3,  +72.8,  218.3,  +1.1
 1665694800, +3.50, +23.945,    268,  +5.9,  +5.9,  +77.6,  +66.4,  +77.9,  241.2,  +1.1
 1665705600, +3.50, +24.197,    269,  +5.9,  +5.9,  +80.1,  +65.4,  +73.9,  216.1,  +1.1
 1665716400, +3.45, +24.197,    270,  +5.9,  +5.9,  +89.6,  +63.5,  +69.6,  232.1,  +1.0
 1665727200, +3.49, +23.945,    271,  +5.9,  +5.9,  +77.2,  +66.8,  +78.5,  217.7,  +1.0
 1665738000, +3.50, +23.693,    272,  +5.9,  +5.9,  +79.8,  +65.4,  +73.6,  218.4,  +1.1
