5958-175373
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1667401200, +3.48, +23.188,    426,  +6.0,  +6.0,  +77.6,  +69.6,  +85.9,  223.9,  +1.0
 1667412000, +3.49, +22.683,    427,  +6.0,  +6.0,  +82.0,  +66.8,  +74.3,  227.7,  +1.0
 1667422800, +3.49, +22.683,    428,  +6.0,  +6.0,  +77.2,  +69.3,  +83.8,  224.5,  +1.0
 1667433600, +3.49, +22.936,    429,  +6.0,  +6.0,  +82.9,  +67.1,  +75.4,  225.1,  +1.0
 1667444400, +3.43, +23.188,    430,  +6.0,  +5.9,  +89.6,  +64.8,  +70.0,  215.4,  +0.9
 1667455200, +3.48, +22.179,    431,  +6.0,  +6.0,  +77.8,  +69.2,  +82.9,  226.1,  +1.0
 1667466000, +3.48, +22.431,    432,  +6.0,  +6.0,  +82.3,  +67.1,  +74.3,  225.8,  +1.0
 1667476800, +3.48, +21.927,    433,  +6.0,  +6.0,  +77.8,  +69.4,  +82.9,  223.6,  +1.1
 1667487600, +3.48, +22.683,    434,  +6.0,  +6.0,  +81.8,  +66.8,  +74.6,  226.7,  +1.0
