5958-175373
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1665262800, +3.50, +24.954,    228,  +5.9,  +5.9,  +77.6,  +64.9,  +77.0,  229.4,  +1.1
 1665273600, +3.50, +24.954,    229,  +5.9,  +5.9,  +79.8,  +64.0,  +72.7,  226.0,  +1.1
 1665284400, +3.45, +24.450,    230,  +5.9,  +5.8,  +88.6,  +62.7,  +68.4,  207.1,  +1.0
 1665295200, +3.49, +23.440,    231,  +5.9,  +5.9,  +77.2,  +65.6,  +77.7,  227.5,  +1.1
 1665306000, +3.50, +23.945,    232,  +5.9,  +5.9,  +79.7,  +64.1,  +72.8,  227.2,  +1.1
 1665316800, +3.50, +23.693,    233,  +5.9,  +5.9,  +77.0,  +65.6,  +76.8,  228.6,  +1.1
 1665327600, +3.50, +23.440,    234,  +5.9,  +5.9,  +80.1,  +65.0,  +73.6,  222.2,  +1.1
 1665338400, +3.44, +24.197,    235,  +5.9,  +5.8,  +88.9,  +62.7,  +68.4,  205.9,  +1.0
 1665349200, +3.49, +24.197,    236,  +5.9,  +5.9,  +77.0,  +65.4,  +77.3,  227.8,  +1.1
