5958-175373
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1668762000, +3.46, +18.647,    552,  +6.0,  +6.1,  +86.1,  +73.6,  +82.2,  224.8,  +1.1
 1668772800, +3.46, +16.628,    553,  +6.0,  +6.1,  +78.7,  +72.9,  +86.2,  232.5,  +1.1
 1668783600, +3.46, +16.881,    554,  +6.0,  +6.1,  +85.0,  +72.0,  +79.4,  232.1,  +1.1
 1668794400, +3.41, +18.899,    555,  +6.1,  +6.0,  +89.7,  +70.3,  +77.6,  218.4,  +1.0
 1668805200, +3.46, +16.628,    556,  +6.1,  +6.1,  +77.9,  +72.2,  +85.4,  235.9,  +1.1
 1668816000, +3.46, +18.142,    557,  +6.1,  +6.1,  +86.0,  +73.6,  +81.1,  223.2,  +1.1
 1668826800, +3.46, +17.385,    558,  +6.1,  +6.1,  +78.2,  +72.3,  +86.0,  235.6,  +1.1
 1668837600, +3.46, +19.656,    559,  +6.1,  +6.1,  +84.7,  +72.3,  +80.1,  228.5,  +1.1
 1668848400, +3.41, +18.394,    560,  +6.1,  +6.0,  +89.8,  +70.9,  +78.5,  210.5,  +1.0
