5958-175373
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1667595600, +3.49, +22.936,    444,  +6.0,  +6.0,  +80.0,  +66.7,  +74.9,  227.0,  +1.0
 1667606400, +3.44, +23.188,    445,  +6.0,  +5.9,  +88.9,  +65.0,  +71.2,  214.3,  +1.0
 1667617200, +3.48, +22.683,    446,  +6.0,  +6.0,  +77.5,  +68.7,  +81.0,  228.7,  +1.0
 1667628000, +3.48, +22.683,    447,  +6.0,  +6.0,  +80.1,  +66.7,  +74.4,  256.0,  +1.0
 1667638800, +3.49, +21.927,    448,  +6.0,  +6.0,  +76.8,  +68.7,  +81.6,  227.8,  +1.0
 1667649600, +3.49, +22.683,    449,  +6.0,  +6.0,  +80.4,  +67.0,  +75.3,  228.0,  +1.0
 1667660400, +3.44, +22.936,    450,  +6.0,  +5.9,  +88.6,  +65.1,  +71.1,  212.5,  +0.9
 1667671200, +3.48, +23.188,    451,  +6.0,  +6.0,  +76.7,  +68.3,  +81.0,  229.1,  +1.0
 1667682000, +3.49, +23.440,    452,  +6.0,  +6.0,  +79.9,  +66.4,  +74.7,  229.0,  +1.0
