5958-175373
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1667692800, +3.49, +23.440,    453,  +6.0,  +6.0,  +77.2,  +67.7,  +80.0,  231.0,  +1.0
 1667703600, +3.49, +23.693,    454,  +6.0,  +6.0,  +80.7,  +66.8,  +75.4,  229.4,  +1.0
 1667714400, +3.44, +23.945,    455,  +6.0,  +5.9,  +88.5,  +64.5,  +70.3,  218.7,  +0.9
 1667725200, +3.48, +23.693,    456,  +6.0,  +6.0,  +77.2,  +67.6,  +79.6,  232.2,  +1.0
 1667736000, +3.49, +23.693,    457,  +6.0,  +6.0,  +80.6,  +66.3,  +73.8,  231.8,  +1.0
 1667746800, +3.49, +23.693,    458,  +6.0,  +6.0,  +76.9,  +68.0,  +79.8,  231.1,  +1.0
 1667757600, +3.49, +24.702,    459,  +6.0,  +6.0,  +81.3,  +66.6,  +73.9,  231.3,  +1.0
 1667768400, +3.44, +24.954,    460,  +5.9,  +5.9,  +87.7,  +64.3,  +69.9,  226.1,  +0.9
 1667779200, +3.49, +24.197,    461,  +5.9,  +5.9,  +76.8,  +67.9,  +79.9,  207.4,  +1.0
