5958-175373
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1665846000, +3.50, +24.450,    282,  +5.9,  +5.9,  +79.8,  +64.7,  +73.3,  226.0,  +1.1
 1665856800, +3.50, +24.702,    283,  +5.9,  +5.9,  +77.6,  +66.3,  +77.9,  216.2,  +1.1
 1665867600, +3.50, +24.954,    284,  +5.9,  +5.9,  +80.6,  +65.2,  +73.0,  220.9,  +1.0
 1665878400, +3.45, +25.711,    285,  +5.9,  +5.8,  +89.7,  +63.3,  +68.9,  200.3,  +1.0
 1665889200, +3.50, +24.450,    286,  +5.9,  +5.9,  +77.6,  +66.8,  +78.3,  211.3,  +1.0
 1665900000, +3.50, +24.702,    287,  +5.9,  +5.9,  +81.0,  +65.9,  +73.8,  214.2,  +1.1
 1665910800, +3.50, +24.450,    288,  +5.9,  +5.9,  +78.2,  +67.3,  +78.5,  208.1,  +1.0
 1665921600, +3.50, +24.954,    289,  +5.9,  +5.9,  +80.9,  +65.8,  +73.6,  213.5,  +1.0
 1665932400, +3.45, +24.702,    290,  +6.0,  +5.9,  +90.4,  +63.4,  +70.0,  223.5,  +1.0
