5958-175373
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1667304000, +3.48, +22.431,    417,  +6.0,  +6.0,  +82.7,  +68.3,  +79.1,  216.5,  +1.0
 1667314800, +3.48, +22.179,    418,  +6.0,  +6.0,  +77.3,  +69.6,  +82.2,  219.8,  +1.0
 1667325600, +3.48, +21.674,    419,  +6.0,  +6.0,  +81.6,  +67.9,  +77.5,  222.0,  +1.0
 1667336400, +3.43, +22.431,    420,  +6.0,  +5.9,  +88.5,  +65.9,  +72.9,  204.6,  +1.0
 1667347200, +3.48, +22.179,    421,  +6.0,  +6.0,  +77.1,  +69.0,  +82.8,  221.7,  +1.0
 1667358000, +3.48, +22.179,    422,  +6.0,  +6.0,  +81.9,  +67.6,  +75.9,  225.7,  +1.0
 1667368800, +3.48, +22.179,    423,  +6.0,  +6.0,  +77.6,  +69.4,  +82.9,  225.4,  +1.0
 1667379600, +3.48, +21.422,    424,  +6.0,  +6.0,  +82.6,  +68.1,  +76.0,  223.9,  +1.1
 1667390400, +3.43, +22.683,    425,  +6.0,  +5.9,  +89.0,  +65.5,  +72.0,  208.9,  +1.0
