5958-175373
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1665748800, +3.50, +23.693,    273,  +5.9,  +5.9,  +78.1,  +67.1,  +78.5,  212.8,  +1.0
 1665759600, +3.50, +23.693,    274,  +5.9,  +5.9,  +81.0,  +66.3,  +73.6,  210.5,  +1.1
 1665770400, +3.45, +25.206,    275,  +5.9,  +5.8,  +89.6,  +63.1,  +68.3,  200.4,  +1.0
 1665781200, +3.49, +24.197,    276,  +5.9,  +5.9,  +77.6,  +66.9,  +78.5,  215.4,  +1.1
 1665792000, +3.50, +24.197,    277,  +5.9,  +5.9,  +80.2,  +65.5,  +73.0,  217.2,  +1.1
 1665802800, +3.50, +24.954,    278,  +5.9,  +5.9,  +77.9,  +66.6,  +78.2,  216.0,  +1.0
 1665813600, +3.50, +24.197,    279,  +5.9,  +5.9,  +79.9,  +65.4,  +73.3,  216.5,  +1.1
 1665824400, +3.45, +24.450,    280,  +5.9,  +5.9,  +89.4,  +63.1,  +68.7,  231.9,  +1.0
 1665835200, +3.49, +24.197,    281,  +5.9,  +5.9,  +77.6,  +66.7,  +78.2,  214.6,  +1.0
