5958-175373
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1663416000, +3.52, +28.739,     57,  +5.7,  +5.7,  +75.5,  +58.4,  +67.1,  208.0,  +1.1
 1663426800, +3.53, +28.739,     58,  +5.7,  +5.7,  +74.5,  +57.7,  +65.7,  220.8,  +1.1
 1663437600, +3.53, +29.243,     59,  +5.7,  +5.7,  +76.3,  +58.1,  +66.3,  211.3,  +1.1
 1663448400, +3.47, +28.486,     60,  +5.7,  +5.7,  +84.6,  +56.3,  +62.4,  226.0,  +1.0
 1663459200, +3.52, +28.486,     61,  +5.7,  +5.7,  +74.7,  +58.1,  +67.1,  217.8,  +1.1
 1663470000, +3.53, +28.486,     62,  +5.7,  +5.7,  +76.7,  +58.6,  +66.8,  209.2,  +1.1
 1663480800, +3.53, +28.486,     63,  +5.7,  +5.7,  +74.8,  +58.1,  +66.2,  219.4,  +1.1
 1663491600, +3.53, +28.486,     64,  +5.7,  +5.7,  +75.8,  +58.6,  +67.7,  207.4,  +1.1
 1663502400, +3.47, +27.982,     65,  +5.7,  +5.7,  +84.4,  +56.6,  +62.6,  226.7,  +1.0
