5958-175373
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1668276000, +3.48, +22.683,    507,  +6.0,  +6.0,  +83.9,  +69.4,  +76.3,  240.3,  +1.0
 1668286800, +3.48, +22.683,    508,  +6.0,  +6.0,  +78.1,  +69.8,  +82.2,  213.6,  +1.0
 1668297600, +3.48, +22.431,    509,  +6.0,  +6.0,  +84.5,  +69.5,  +76.4,  204.6,  +1.0
 1668308400, +3.43, +22.683,    510,  +6.0,  +6.0,  +89.4,  +68.6,  +77.0,  219.7,  +0.9
 1668319200, +3.48, +22.936,    511,  +6.0,  +6.0,  +78.3,  +69.7,  +82.0,  214.8,  +1.0
 1668330000, +3.48, +22.936,    512,  +6.0,  +6.1,  +83.8,  +71.5,  +80.3,  231.6,  +1.0
 1668340800, +3.48, +22.431,    513,  +6.0,  +6.0,  +77.8,  +69.7,  +82.7,  219.2,  +1.0
 1668351600, +3.48, +22.179,    514,  +6.0,  +6.1,  +83.8,  +71.1,  +79.5,  232.5,  +1.0
 1668362400, +3.43, +22.936,    515,  +6.1,  +6.0,  +89.7,  +69.3,  +76.7,  236.3,  +0.9
