5958-175373
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1666234800, +3.50, +23.693,    318,  +5.9,  +5.9,  +77.3,  +67.4,  +80.5,  213.2,  +1.1
 1666245600, +3.49, +23.440,    319,  +5.9,  +5.9,  +79.6,  +65.5,  +73.0,  218.0,  +1.1
 1666256400, +3.44, +23.440,    320,  +6.0,  +5.9,  +88.5,  +63.6,  +69.5,  224.1,  +1.0
 1666267200, +3.49, +23.188,    321,  +6.0,  +5.9,  +77.9,  +67.7,  +80.4,  205.9,  +1.1
 1666278000, +3.49, +22.936,    322,  +6.0,  +5.9,  +80.1,  +65.6,  +73.6,  209.5,  +1.1
 1666288800, +3.49, +24.702,    323,  +6.0,  +5.9,  +77.8,  +67.1,  +79.4,  209.6,  +1.1
 1666299600, +3.49, +23.188,    324,  +6.0,  +5.9,  +80.0,  +65.7,  +73.1,  204.9,  +1.1
 1666310400, +3.44, +23.693,    325,  +6.0,  +5.9,  +87.9,  +64.1,  +70.3,  221.8,  +1.0
 1666321200, +3.48, +22.936,    326,  +6.0,  +5.9,  +77.8,  +68.1,  +80.4,  200.2,  +1.1
