5958-175373
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1667887200, +3.49, +23.693,    471,  +6.0,  +6.0,  +76.7,  +69.0,  +80.1,  225.8,  +1.0
 1667898000, +3.49, +23.188,    472,  +6.0,  +6.0,  +83.4,  +67.2,  +73.5,  256.2,  +1.0
 1667908800, +3.49, +23.188,    473,  +6.0,  +6.0,  +76.8,  +69.2,  +80.3,  227.0,  +1.0
 1667919600, +3.49, +22.683,    474,  +6.0,  +6.0,  +83.5,  +68.1,  +75.2,  221.0,  +1.0
 1667930400, +3.44, +23.440,    475,  +6.0,  +6.0,  +87.5,  +67.0,  +74.0,  231.5,  +0.9
 1667941200, +3.48, +22.683,    476,  +6.0,  +6.0,  +77.0,  +69.6,  +81.1,  221.2,  +1.0
 1667952000, +3.48, +22.431,    477,  +6.0,  +6.0,  +83.6,  +68.5,  +76.4,  221.4,  +1.0
 1667962800, +3.49, +22.431,    478,  +6.0,  +6.0,  +77.6,  +69.7,  +80.7,  221.2,  +1.0
 1667973600, +3.48, +22.179,    479,  +6.0,  +6.0,  +83.7,  +69.1,  +76.7,  218.1,  +1.0
