5958-175373
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1667206800, +3.48, +21.927,    408,  +6.0,  +6.0,  +76.9,  +68.8,  +82.0,  225.6,  +1.1
 1667217600, +3.48, +20.665,    409,  +6.0,  +6.0,  +84.0,  +68.2,  +77.1,  222.6,  +1.1
 1667228400, +3.43, +21.674,    410,  +6.0,  +5.9,  +88.1,  +66.1,  +73.6,  202.5,  +1.0
 1667239200, +3.48, +21.674,    411,  +6.0,  +6.0,  +76.7,  +69.0,  +81.6,  224.0,  +1.0
 1667250000, +3.48, +21.422,    412,  +6.0,  +6.0,  +83.2,  +67.8,  +76.3,  224.3,  +1.0
 1667260800, +3.48, +22.683,    413,  +6.0,  +6.0,  +76.7,  +69.1,  +81.2,  225.9,  +1.0
 1667271600, +3.48, +21.422,    414,  +6.0,  +6.0,  +82.9,  +67.9,  +76.4,  222.5,  +1.1
 1667282400, +3.43, +22.431,    415,  +6.0,  +6.0,  +87.5,  +66.2,  +72.0,  233.8,  +1.0
 1667293200, +3.48, +21.674,    416,  +6.0,  +6.0,  +76.3,  +69.4,  +82.6,  220.1,  +1.0
