5958-175373
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1667984400, +3.43, +22.179,    480,  +6.0,  +6.0,  +88.2,  +67.3,  +73.5,  231.3,  +1.0
 1667995200, +3.48, +21.422,    481,  +6.0,  +6.0,  +77.2,  +70.3,  +81.6,  215.5,  +1.0
 1668006000, +3.48, +21.674,    482,  +6.0,  +6.0,  +84.7,  +69.8,  +77.3,  208.5,  +1.0
 1668016800, +3.48, +21.927,    483,  +6.0,  +6.0,  +77.5,  +70.6,  +82.9,  211.1,  +1.0
 1668027600, +3.48, +21.422,    484,  +6.0,  +6.0,  +84.5,  +70.0,  +76.8,  204.7,  +1.0
 1668038400, +3.43, +21.422,    485,  +6.1,  +6.0,  +88.8,  +68.5,  +75.6,  223.7,  +1.0
 1668049200, +3.47, +20.665,    486,  +6.1,  +6.0,  +77.6,  +70.9,  +82.6,  210.9,  +1.0
 1668060000, +3.48, +21.927,    487,  +6.1,  +6.0,  +84.7,  +70.3,  +77.3,  206.3,  +1.1
 1668070800, +3.48, +20.665,    488,  +6.1,  +6.0,  +77.6,  +70.7,  +82.8,  212.4,  +1.0
