5958-175373
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1668470400, +3.42, +20.665,    525,  +6.1,  +6.0,  +89.5,  +69.5,  +76.4,  224.8,  +1.0
 1668481200, +3.47, +19.908,    526,  +6.1,  +6.1,  +79.0,  +72.6,  +84.3,  217.3,  +1.0
 1668492000, +3.47, +20.665,    527,  +6.1,  +6.1,  +86.6,  +73.6,  +83.7,  224.3,  +1.0
 1668502800, +3.47, +18.899,    528,  +6.1,  +6.1,  +78.4,  +72.2,  +85.0,  228.7,  +1.1
 1668513600, +3.47, +18.899,    529,  +6.1,  +6.1,  +85.6,  +72.7,  +79.6,  227.7,  +1.1
 1668524400, +3.42, +19.908,    530,  +6.1,  +6.0,  +90.0,  +70.7,  +79.0,  217.4,  +1.0
 1668535200, +3.46, +18.899,    531,  +6.1,  +6.1,  +78.3,  +72.6,  +85.4,  231.9,  +1.0
 1668546000, +3.47, +19.404,    532,  +6.1,  +6.1,  +84.9,  +73.0,  +80.9,  226.9,  +1.1
 1668556800, +3.47, +17.890,    533,  +6.1,  +6.1,  +78.4,  +72.1,  +84.9,  230.7,  +1.1
