5958-175373
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1664290800, +3.51, +26.720,    138,  +5.8,  +5.8,  +75.8,  +62.1,  +72.3,  221.4,  +1.1
 1664301600, +3.52, +26.972,    139,  +5.8,  +5.8,  +76.7,  +61.0,  +68.9,  223.4,  +1.1
 1664312400, +3.46, +27.225,    140,  +5.8,  +5.7,  +86.6,  +58.7,  +64.5,  209.8,  +1.0
 1664323200, +3.51, +26.972,    141,  +5.8,  +5.8,  +76.2,  +61.5,  +72.3,  223.4,  +1.1
 1664334000, +3.52, +26.720,    142,  +5.8,  +5.8,  +77.3,  +60.9,  +69.3,  223.5,  +1.1
 1664344800, +3.52, +26.972,    143,  +5.8,  +5.8,  +76.4,  +62.0,  +72.1,  222.7,  +1.1
 1664355600, +3.52, +26.972,    144,  +5.8,  +5.8,  +76.9,  +61.0,  +69.9,  223.0,  +1.1
 1664366400, +3.46, +26.216,    145,  +5.8,  +5.7,  +87.4,  +59.7,  +65.9,  204.0,  +1.0
 1664377200, +3.51, +26.972,    146,  +5.8,  +5.8,  +76.8,  +61.9,  +72.4,  220.9,  +1.1
