5958-175373
OS REV: 2.30
Type:   0, Scrub:   1, Angle:  45
Timeout:  10, Threshold: 200
Time (sec),  Bat (Volt),  T (deg C), Wipes (), Cal Wipe Time (sec), Wipe Time (sec), Start I (mA), Ave I (mA), Peak I (mA), Final I (mA), Rsource (Ohm)
 1664388000, +3.51, +26.468,    147,  +5.8,  +5.8,  +77.3,  +61.5,  +69.8,  218.1,  +1.1
 1664398800, +3.51, +27.225,    148,  +5.8,  +5.8,  +76.6,  +62.3,  +72.4,  218.9,  +1.1
 1664409600, +3.52, +27.477,    149,  +5.8,  +5.8,  +77.0,  +60.7,  +68.6,  224.0,  +1.1
 1664420400, +3.46, +27.477,    150,  +5.8,  +5.8,  +86.9,  +59.6,  +65.3,  230.1,  +1.0
 1664431200, +3.51, +26.468,    151,  +5.8,  +5.8,  +77.3,  +62.8,  +73.2,  216.7,  +1.1
 1664442000, +3.51, +26.468,    152,  +5.8,  +5.8,  +77.4,  +61.3,  +69.6,  220.3,  +1.1
 1664452800, +3.51, +26.216,    153,  +5.8,  +5.8,  +77.6,  +62.7,  +73.2,  215.9,  +1.1
 1664463600, +3.51, +26.468,    154,  +5.8,  +5.8,  +78.1,  +61.9,  +70.3,  216.7,  +1.1
 1664474400, +3.46, +26.972,    155,  +5.8,  +5.7,  +87.2,  +59.5,  +65.2,  201.9,  +1.0
